tree_id,block_id,created_at,tree_dbh,stump_diam,curb_loc,status,health,spc_common,root_stone,root_grate,root_other,trunk_wire,trnk_light,trnk_other,brch_light,brch_shoe,brch_other,address,postcode,zip_city,community board,borough,cncldist,st_assem,st_senate,nta,nta_name,latitude,longitude
352061,506563,2015-10-20,10,0,OnCurb,alive,fair,pin oak,No,No,No,No,No,No,No,No,No,3540 DEKALB AVENUE,10467,Bronx,207,bronx,11,81,36,BX43,Norwood,40.88352615,-73.87952822
306,501897,2015-05-19,5,0,OnCurb,alive,good,siberian elm,No,No,No,No,No,No,No,No,No,1010 ROGERS PLACE,10459,Bronx,202,bronx,17,79,32,BX33,Longwood,40.82393298,-73.89717699
36214,407030,2015-06-26,8,0,OnCurb,alive,good,honeylocust,Yes,No,No,No,No,No,No,No,No,188 EVERGREEN AVENUE,10305,Staten Island,502,staten island,50,64,24,SI36,Old Town-Dongan Hills-South Beach,40.59099992,-74.08706181
322137,316077,2015-10-13,6,0,OnCurb,alive,good,callery pear,Yes,No,No,No,No,No,No,No,No,6-051 158 STREET,11357,Whitestone,407,queens,19,26,11,QN49,Whitestone,40.79485469,-73.80313711
234938,230613,2015-09-18,4,0,OnCurb,alive,good,hawthorn,No,No,No,No,No,No,No,No,No,290 STRATFORD ROAD,11218,Brooklyn,314,brooklyn,40,44,21,BK42,Flatbush,40.64155214,-73.96834287
422112,210839,2015-11-03,8,0,OnCurb,alive,good,callery pear,No,No,No,No,No,No,No,No,No,282 LOTT AVENUE,11212,Brooklyn,316,brooklyn,42,60,19,BK81,Brownsville,40.65860895,-73.90279705
444934,407143,2015-11-11,12,0,OnCurb,alive,good,cherry,No,No,No,No,No,No,No,No,No,147 ATLANTIC AVENUE,10304,Staten Island,502,staten island,50,64,24,SI36,Old Town-Dongan Hills-South Beach,40.59273689,-74.09367966
487808,414339,2015-11-30,3,0,OnCurb,alive,good,eastern redbud,No,No,No,No,No,No,No,No,No,539 MERKEL PLACE,10306,Staten Island,503,staten island,50,64,24,SI25,Oakwood-Oakwood Beach,40.55448585,-74.11812831
689434,226271,2016-08-30,4,0,OnCurb,alive,fair,american linden,No,No,No,No,No,No,No,No,No,1668 BERGEN STREET,11213,Brooklyn,308,brooklyn,36,56,25,BK61,Crown Heights North,40.6747886,-73.92707111
134231,336854,2015-08-10,32,0,OnCurb,alive,fair,pin oak,Yes,No,No,No,No,No,No,No,No,258-031 147 AVENUE,11422,Rosedale,413,queens,31,29,10,QN05,Rosedale,40.65750281,-73.72959475
381182,232397,2015-10-26,6,0,OnCurb,alive,fair,silver linden,No,No,No,No,No,No,No,No,No,193 MARTENSE STREET,11226,Brooklyn,317,brooklyn,40,43,20,BK60,Prospect Lefferts Gardens-Wingate,40.65160711,-73.95225895
328299,412358,2015-10-14,14,0,OnCurb,alive,good,callery pear,No,No,No,No,No,No,No,No,No,44 BEDELL AVENUE,10307,Staten Island,503,staten island,51,62,24,SI11,Charleston-Richmond Valley-Tottenville,40.51348967,-74.23540755
454650,316506,2015-11-13,29,0,OnCurb,alive,good,london planetree,No,No,No,No,No,No,No,No,No,162-036 85 STREET,11414,Howard Beach,410,queens,32,23,15,QN57,Lindenwood-Howard Beach,40.65206287,-73.84587801
456472,231571,2015-11-14,9,0,OnCurb,alive,good,littleleaf linden,No,No,No,No,No,No,No,No,No,685 EAST 53 STREET,11203,Brooklyn,317,brooklyn,45,58,21,BK96,Rugby-Remsen Village,40.64275426,-73.92640342
14130,509197,2015-06-09,17,0,OnCurb,alive,good,callery pear,No,No,No,No,No,No,No,No,No,2780 SCHURZ AVENUE,10465,Bronx,210,bronx,13,82,34,BX52,Schuylerville-Throgs Neck-Edgewater Park,40.81416798,-73.81964226
460921,501639,2015-11-16,14,0,OnCurb,alive,good,honeylocust,Yes,No,No,No,No,No,No,No,No,935 TIFFANY STREET,10459,Bronx,202,bronx,17,85,32,BX33,Longwood,40.82049325,-73.89499453
286117,109183,2015-10-05,13,0,OnCurb,alive,fair,callery pear,No,No,No,No,No,No,No,No,No,221 LENOX AVENUE,10027,New York,110,manhattan,9,70,30,MN11,Central Harlem South,40.80540903,-73.94770076
615468,204692,2016-07-06,21,0,OnCurb,alive,good,london planetree,No,No,No,No,No,No,No,No,No,7006 RIDGECREST TERRACE,11209,Brooklyn,310,brooklyn,43,64,22,BK31,Bay Ridge,40.63618894,-74.03080447
103409,103138,2015-07-29,13,0,OnCurb,alive,fair,maple,Yes,No,No,No,No,No,No,No,No,107 ST MARKS PLACE,10009,New York,103,manhattan,2,74,27,MN22,East Village,40.72718011,-73.98419826
298277,107680,2015-10-08,7,0,OnCurb,alive,poor,norway maple,No,No,No,No,No,No,No,No,No,216 EAST 78 STREET,10075,New York,108,manhattan,4,73,28,MN31,Lenox Hill-Roosevelt Island,40.77333575,-73.95706618
385101,400960,2015-10-27,5,0,OnCurb,alive,fair,serviceberry,No,No,No,No,No,No,No,No,No,471 VANDERBILT AVENUE,10304,Staten Island,501,staten island,49,61,23,SI37,Stapleton-Rosebank,40.61479768,-74.08527875
48831,346781,2015-07-04,13,0,OnCurb,alive,good,callery pear,Yes,No,No,No,No,No,No,No,No,62-056 80 STREET,11379,Middle Village,405,queens,30,30,15,QN21,Middle Village,40.72174385,-73.87670445
248626,227630,2015-09-23,20,0,OnCurb,alive,good,norway maple,No,No,No,No,No,No,No,No,No,1360 EAST 5 STREET,11230,Brooklyn,312,brooklyn,44,48,22,BK46,Ocean Parkway South,40.61780092,-73.97072341
374526,111265,2015-10-25,11,0,OnCurb,alive,good,honeylocust,No,No,No,No,No,No,No,No,No,652 WEST 189 STREET,10040,New York,112,manhattan,10,72,31,MN35,Washington Heights North,40.85502071,-73.93193603
305968,104087,2015-10-10,6,0,OnCurb,alive,fair,honeylocust,No,No,Yes,No,No,Yes,No,No,Yes,420 WEST 58 STREET,10019,New York,104,manhattan,3,67,27,MN15,Clinton,40.76885106,-73.98599772
563211,333822,2016-05-20,4,0,OnCurb,alive,good,american elm,No,No,No,No,No,No,No,No,No,100-047 207 STREET,11429,Queens Village,413,queens,27,33,14,QN34,Queens Village,40.71082978,-73.75162717
404775,411837,2015-10-30,9,0,OnCurb,alive,good,callery pear,No,No,No,No,No,No,Yes,No,No,620 SHELDON AVENUE,10312,Staten Island,503,staten island,51,62,24,SI48,Arden Heights,40.54134662,-74.19552719
354228,411361,2015-10-20,6,0,OnCurb,alive,good,callery pear,No,No,No,No,No,No,Yes,No,No,454 RAMONA AVENUE,10309,Staten Island,503,staten island,51,62,24,SI32,Rossville-Woodrow,40.53760771,-74.2008245
616491,204111,2016-07-06,7,0,OnCurb,alive,good,cherry,No,No,No,No,No,No,No,No,No,8101 COLONIAL ROAD,11209,Brooklyn,310,brooklyn,43,46,22,BK31,Bay Ridge,40.6282259,-74.03490179
603108,342150,2016-06-26,2,0,OnCurb,alive,good,river birch,No,No,No,No,No,No,No,No,No,24-039 85 STREET,11370,East Elmhurst,403,queens,22,35,13,QN28,Jackson Heights,40.76385943,-73.88396848
212077,111593,2015-09-09,23,0,OnCurb,alive,good,pin oak,No,No,No,No,No,No,No,No,No,3846 BROADWAY,10032,New York,112,manhattan,7,71,31,MN36,Washington Heights South,40.83602648,-73.94340445
286207,220717,2015-10-05,27,0,OnCurb,alive,good,pin oak,Yes,No,Yes,No,No,Yes,No,No,Yes,100 MONROE STREET,11216,Brooklyn,303,brooklyn,36,57,25,BK69,Clinton Hill,40.68486848,-73.95524663
611015,324863,2016-07-01,8,0,OnCurb,alive,good,littleleaf linden,No,No,No,No,No,No,No,No,No,139-035 182 STREET,11413,Springfield Gardens,412,queens,31,29,10,QN02,Springfield Gardens North,40.67233227,-73.76286631
440497,202584,2015-11-08,4,0,OnCurb,alive,good,silver linden,No,No,No,No,No,No,No,No,No,64 FORBELL STREET,11208,Brooklyn,305,brooklyn,37,54,19,BK83,Cypress Hills-City Line,40.68173255,-73.86495893
677088,220567,2016-08-23,6,0,OnCurb,alive,good,callery pear,No,No,No,No,No,No,No,No,No,418 MACON STREET,11233,Brooklyn,303,brooklyn,36,56,25,BK61,Crown Heights North,40.68280133,-73.93413703
606001,329057,2016-06-28,5,0,OnCurb,alive,good,american linden,No,No,No,No,No,No,No,No,No,188-004 104 AVENUE,11412,Saint Albans,412,queens,27,33,14,QN08,St. Albans,40.70597534,-73.76891588
712682,317600,2016-09-14,5,0,OnCurb,alive,good,japanese zelkova,No,No,No,No,No,No,No,No,No,133-050 124 STREET,11420,South Ozone Park,410,queens,28,31,10,QN55,South Ozone Park,40.6699101,-73.8153188
21924,233562,2015-06-16,9,0,OnCurb,alive,good,sawtooth oak,No,No,No,No,No,No,No,No,No,1299 EASTERN PARKWAY,11233,Brooklyn,308,brooklyn,41,55,20,BK61,Crown Heights North,40.66853861,-73.9249897
47941,346795,2015-07-03,5,0,OnCurb,alive,good,unknown,No,No,No,No,No,No,No,No,No,61-032 78 STREET,11379,Middle Village,405,queens,30,30,15,QN21,Middle Village,40.72348441,-73.88029625
302012,107177,2015-10-09,2,0,OnCurb,alive,good,littleleaf linden,No,No,No,No,No,No,No,No,No,239 EAST 62 STREET,10065,New York,108,manhattan,4,76,28,MN31,Lenox Hill-Roosevelt Island,40.7628292,-73.96367631
704804,317806,2016-09-08,19,0,OnCurb,alive,good,pin oak,Yes,No,No,No,No,No,No,No,No,88-008 SPRITZ ROAD,11417,Ozone Park,410,queens,32,23,15,QN56,Ozone Park,40.67292453,-73.84749221
52655,415380,2015-07-07,0,0,OnCurb,alive,good,flowering dogwood,No,No,No,No,No,No,No,No,No,189 THOMAS STREET,10306,Staten Island,503,staten island,50,62,24,SI25,Oakwood-Oakwood Beach,40.56706527,-74.13503581
287638,110772,2015-10-06,4,0,OnCurb,alive,good,kentucky coffeetree,No,No,No,No,No,Yes,No,No,No,512 WEST 167 STREET,10032,New York,112,manhattan,10,72,31,MN36,Washington Heights South,40.83959518,-73.9382306
517943,500957,2015-12-15,8,0,OnCurb,alive,good,callery pear,No,No,No,No,No,No,No,No,No,831 JACKSON AVENUE,10456,Bronx,201,bronx,17,79,32,BX34,Melrose South-Mott Haven North,40.82062929,-73.90611476
147357,348212,2015-08-15,10,0,OnCurb,alive,good,honeylocust,No,No,No,No,No,No,No,No,No,85-025 68 ROAD,11374,Rego Park,406,queens,29,28,15,QN18,Rego Park,40.7152925,-73.85882987
191866,415490,2015-08-31,2,0,OnCurb,dead,unknown,unknown,No,No,No,No,No,No,No,No,No,88 PARK STREET,10306,Staten Island,503,staten island,50,62,24,SI25,Oakwood-Oakwood Beach,40.5697528,-74.12873466
319041,336784,2015-10-13,27,0,OnCurb,alive,good,london planetree,No,No,No,No,No,No,No,No,No,260-064 73 AVENUE,11004,Glen Oaks,413,queens,23,24,11,QN44,Glen Oaks-Floral Park-New Hyde Park,40.75160162,-73.71567165
628045,333085,2016-07-15,12,0,OnCurb,alive,good,callery pear,No,No,No,No,No,No,No,No,No,115-058 232 STREET,11411,Cambria Heights,413,queens,27,33,14,QN33,Cambria Heights,40.69546779,-73.72820765
370133,412723,2015-10-23,3,0,OnCurb,alive,good,norway maple,No,No,No,Yes,No,No,No,No,No,185 PETRUS AVENUE,10312,Staten Island,503,staten island,51,62,24,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,40.54631944,-74.17272343
450664,406579,2015-11-12,9,0,OnCurb,alive,good,amur maple,No,No,No,No,No,No,No,No,No,69 ADAMS AVENUE,10306,Staten Island,502,staten island,50,62,24,SI45,New Dorp-Midland Beach,40.58357879,-74.10446286
497872,603071,2015-12-05,5,0,OnCurb,alive,good,honeylocust,No,No,No,No,No,No,No,No,No,6 MC DIVITT AVENUE,10314,Staten Island,502,staten island,50,63,24,SI05,New Springville-Bloomfield-Travis,40.59152962,-74.15149727
668206,336711,2016-08-17,9,0,OnCurb,alive,fair,littleleaf linden,No,No,No,No,No,No,No,No,No,184-023 145 ROAD,11413,Springfield Gardens,413,queens,31,31,10,QN03,Springfield Gardens South-Brookville,40.66406456,-73.76026828
647448,313047,2016-07-31,24,0,OnCurb,alive,good,london planetree,Yes,No,No,No,No,No,No,No,No,32-003 MURRAY LANE,11354,Flushing,407,queens,19,40,11,QN51,Murray Hill,40.76993001,-73.81371939
543952,218243,2016-01-14,11,0,OnCurb,alive,good,honeylocust,No,No,No,No,No,No,Yes,No,No,135 NORTH 4 STREET,11249,Brooklyn,301,brooklyn,34,50,18,BK73,North Side-South Side,40.71628595,-73.95980304
79628,216986,2015-07-19,7,0,OnCurb,alive,good,littleleaf linden,No,No,No,No,No,No,No,No,No,31 MONTROSE AVENUE,11206,Brooklyn,301,brooklyn,34,53,18,BK90,East Williamsburg,40.70670536,-73.94893566
284358,334870,2015-10-05,12,0,OnCurb,alive,poor,cherry,No,No,No,No,No,No,No,No,No,219-001 91 AVENUE,11428,Queens Village,413,queens,23,33,14,QN34,Queens Village,40.72537312,-73.74094089
174369,105857,2015-08-25,0,16,OnCurb,stump,unknown,unknown,No,No,No,No,No,No,No,No,No,963 1 AVENUE,10022,New York,106,manhattan,4,73,28,MN19,Turtle Bay-East Midtown,40.75569198,-73.9649763
355224,509813,2015-10-20,4,0,OnCurb,alive,good,common hackberry,Yes,No,No,No,No,No,No,No,No,2932 BRUCKNER BOULEVARD,10465,Bronx,210,bronx,13,82,34,BX52,Schuylerville-Throgs Neck-Edgewater Park,40.83347816,-73.82695493
655643,222924,2016-08-05,0,11,OffsetFromCurb,stump,unknown,unknown,No,No,No,No,No,No,No,No,No,10 BEAVER STREET,11206,Brooklyn,304,brooklyn,34,53,18,BK78,Bushwick South,40.70094677,-73.9387944
211206,302080,2015-09-09,26,0,OnCurb,alive,good,eastern cottonwood,Yes,No,No,No,No,No,No,No,No,21-023 24 DRIVE,11102,Astoria,401,queens,22,36,12,QN72,Steinway,40.77502538,-73.92208252
469371,402621,2015-11-18,7,0,OnCurb,dead,unknown,unknown,No,No,No,No,No,No,No,No,No,179 NETHERLAND AVENUE,10303,Staten Island,501,staten island,49,61,23,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,40.62851695,-74.15460678
326888,509703,2015-10-14,12,0,OnCurb,alive,good,norway maple,Yes,No,No,No,No,No,Yes,No,No,2917 SULLIVAN PLACE,10465,Bronx,210,bronx,13,82,34,BX52,Schuylerville-Throgs Neck-Edgewater Park,40.82950605,-73.82387438
266525,210429,2015-09-28,25,0,OnCurb,alive,good,norway maple,No,No,No,No,No,No,No,No,No,445 QUENTIN ROAD,11223,Brooklyn,315,brooklyn,44,45,22,BK25,Homecrest,40.60709557,-73.96926074
517604,515271,2015-12-15,2,0,OnCurb,alive,good,japanese tree lilac,No,No,No,No,No,No,No,No,No,318 EAST 236 STREET,10470,Bronx,212,bronx,11,81,34,BX62,Woodlawn-Wakefield,40.89830172,-73.86658371
351982,410737,2015-10-20,9,0,OnCurb,alive,good,callery pear,No,No,No,No,No,No,No,No,No,120 CHURCHILL AVENUE,10309,Staten Island,503,staten island,51,62,24,SI11,Charleston-Richmond Valley-Tottenville,40.5296721,-74.22095002
229488,335025,2015-09-16,9,0,OnCurb,alive,fair,katsura tree,Yes,No,No,No,No,No,Yes,No,Yes,248-021 89 AVENUE,11426,Bellerose,413,queens,23,33,11,QN43,Bellerose,40.72700683,-73.71775771
52634,505766,2015-07-07,3,0,OnCurb,dead,unknown,unknown,No,No,No,No,No,No,No,No,No,685 EAST FORDHAM ROAD,10458,Bronx,206,bronx,15,78,34,BX06,Belmont,40.85969688,-73.88086155
534576,414333,2015-12-24,10,0,OnCurb,alive,fair,american linden,No,No,No,No,No,No,No,No,No,88 GENESEE AVENUE,10308,Staten Island,503,staten island,51,62,24,SI54,Great Kills,40.55382428,-74.1588614
63620,347798,2015-07-13,4,0,OnCurb,alive,poor,willow oak,No,No,No,No,No,No,No,No,No,81-044 WOODHAVEN BOULEVARD,11385,Ridgewood,405,queens,30,28,15,QN19,Glendale,40.70418364,-73.85631282
610033,305284,2016-06-30,23,0,OnCurb,alive,good,london planetree,Yes,No,No,No,No,No,No,No,No,82-054 167 STREET,11432,Jamaica,408,queens,24,24,11,QN38,Pomonok-Flushing Heights-Hillcrest,40.71843085,-73.79973878
67596,503630,2015-07-15,3,0,OnCurb,alive,good,ginkgo,No,No,No,No,No,No,No,No,No,1530 MACOMBS ROAD,10452,Bronx,204,bronx,14,77,29,BX63,West Concourse,40.84342282,-73.91754597
290270,110688,2015-10-06,5,0,OnCurb,alive,good,oklahoma redbud,No,No,No,No,No,Yes,No,No,No,1026 ST NICHOLAS AVENUE,10032,New York,112,manhattan,10,71,31,MN36,Washington Heights South,40.83529633,-73.93990769
57601,111521,2015-07-09,6,0,OnCurb,alive,good,sophora,No,No,No,No,No,No,No,No,No,145 SEAMAN AVENUE,10034,New York,112,manhattan,10,72,31,MN01,Marble Hill-Inwood,40.86892517,-73.922585
259024,204231,2015-09-25,15,0,OnCurb,alive,good,chinese elm,Yes,No,No,Yes,No,No,No,No,No,545 BAY RIDGE PARKWAY,11209,Brooklyn,310,brooklyn,43,64,22,BK31,Bay Ridge,40.62882499,-74.02139346
556680,506115,2016-05-05,13,0,OffsetFromCurb,dead,unknown,unknown,No,No,No,No,No,No,No,No,No,50 WEST KINGSBRIDGE ROAD,10468,Bronx,207,bronx,14,78,33,BX28,Van Cortlandt Village,40.86805002,-73.8996298
55564,321324,2015-07-08,3,0,OnCurb,alive,good,japanese tree lilac,Yes,No,No,No,No,No,No,No,No,211-038 46 ROAD,11361,Bayside,411,queens,19,25,11,QN46,Bayside-Bayside Hills,40.75735079,-73.76911373
369898,510243,2015-10-23,3,0,OnCurb,alive,good,american linden,No,No,No,No,No,No,No,No,No,1658 ZEREGA AVENUE,10461,Bronx,210,bronx,18,87,32,BX59,Westchester-Unionport,40.83959895,-73.85067107
136252,110229,2015-08-11,15,0,OnCurb,alive,good,callery pear,No,No,No,No,No,No,No,No,No,513 EAST 118 STREET,10035,New York,111,manhattan,8,68,29,MN34,East Harlem North,40.79608047,-73.93143424
499207,407909,2015-12-06,20,0,OnCurb,alive,good,pin oak,No,No,No,No,No,No,No,No,No,1940 RICHMOND AVENUE,10314,Staten Island,502,staten island,50,63,24,SI05,New Springville-Bloomfield-Travis,40.60069953,-74.16322883
653252,331395,2016-08-03,6,0,OnCurb,alive,good,cherry,No,No,No,No,No,No,No,No,No,145-059 181 STREET,11413,Springfield Gardens,413,queens,31,31,10,QN03,Springfield Gardens South-Brookville,40.66384208,-73.76450085
49186,224877,2015-07-05,3,0,OnCurb,alive,good,honeylocust,No,No,No,No,No,No,No,No,No,317 54 STREET,11220,Brooklyn,307,brooklyn,38,51,20,BK32,Sunset Park West,40.64522706,-74.0164689
11248,344932,2015-06-06,7,0,OnCurb,alive,poor,norway maple,Yes,No,No,No,No,Yes,No,No,Yes,1813 WOODBINE STREET,11385,Ridgewood,405,queens,34,38,12,QN20,Ridgewood,40.70260189,-73.9067794
169702,312263,2015-08-23,15,0,OnCurb,alive,good,american linden,No,No,No,No,No,No,No,No,No,143-011 ROOSEVELT AVENUE,11354,Flushing,407,queens,20,40,16,QN22,Flushing,40.76130913,-73.82446344
720987,325757,2016-09-23,16,0,OnCurb,alive,good,honeylocust,No,No,No,No,No,No,No,No,No,155-066 116 ROAD,11434,Jamaica,412,queens,28,32,10,QN76,Baisley Park,40.68390581,-73.78672271
564052,314388,2016-05-22,15,0,OnCurb,alive,good,callery pear,No,No,No,No,No,No,No,No,No,20-041 PARSONS BOULEVARD,11357,Whitestone,407,queens,19,26,11,QN49,Whitestone,40.78068476,-73.82275939
366840,410704,2015-10-23,6,0,OnCurb,alive,good,callery pear,No,No,No,No,No,No,No,No,No,15 TIDES LANE,10309,Staten Island,503,staten island,51,62,24,SI11,Charleston-Richmond Valley-Tottenville,40.52930169,-74.23950045
675129,344267,2016-08-22,14,0,OnCurb,alive,good,littleleaf linden,No,No,No,No,No,No,Yes,No,No,61-018 COOPER AVENUE,11385,Ridgewood,405,queens,30,38,12,QN19,Glendale,40.69728928,-73.89316031
249097,227561,2015-09-23,5,0,OnCurb,alive,good,callery pear,No,No,No,No,No,No,No,No,No,1352 OCEAN PARKWAY,11230,Brooklyn,312,brooklyn,44,48,22,BK46,Ocean Parkway South,40.61521572,-73.96910687
378408,506795,2015-10-26,11,0,OnCurb,alive,good,honeylocust,Yes,No,No,No,No,No,No,No,No,9 PEROT STREET,10463,Bronx,208,bronx,14,81,33,BX28,Van Cortlandt Village,40.87695456,-73.90019193
55087,300368,2015-07-08,2,0,OnCurb,alive,good,maple,No,No,No,No,No,No,No,No,No,37-001 27 STREET,11101,Long Island City,401,queens,26,30,12,QN68,Queensbridge-Ravenswood-Long Island City,40.75643498,-73.93385129
610158,305381,2016-06-30,7,0,OnCurb,alive,good,norway maple,No,No,No,No,No,No,No,No,No,82-041 166 STREET,11432,Jamaica,408,queens,24,24,14,QN38,Pomonok-Flushing Heights-Hillcrest,40.71865831,-73.80045623
163606,207118,2015-08-21,7,0,OnCurb,alive,fair,london planetree,Yes,No,No,No,No,No,No,No,No,3133 BRIGHTON 7 STREET,11235,Brooklyn,313,brooklyn,48,45,23,BK19,Brighton Beach,40.57623289,-73.96035888
218713,223024,2015-09-12,2,0,OnCurb,alive,good,pin oak,No,No,No,No,No,No,No,No,No,623 8 AVENUE,11215,Brooklyn,306,brooklyn,39,44,21,BK37,Park Slope-Gowanus,40.66701903,-73.97805854
100681,514570,2015-07-29,12,0,OnCurb,alive,good,sophora,Yes,No,No,No,No,No,Yes,No,No,3750 BAYCHESTER AVENUE,10466,Bronx,212,bronx,12,83,36,BX03,Eastchester-Edenwald-Baychester,40.88525085,-73.84054064
190794,107361,2015-08-31,4,0,OffsetFromCurb,alive,good,cherry,No,No,No,No,No,No,No,No,No,530 EAST 72 STREET,10021,New York,108,manhattan,5,76,28,MN31,Lenox Hill-Roosevelt Island,40.76592432,-73.95181195
8337,509081,2015-06-02,4,0,OnCurb,alive,good,golden raintree,No,No,No,No,No,No,No,No,No,1880 LAFAYETTE AVENUE,10473,Bronx,209,bronx,18,87,32,BX09,Soundview-Castle Hill-Clason Point-Harding Park,40.82184883,-73.85946684
204702,218637,2015-09-05,16,0,OnCurb,alive,good,pin oak,No,No,No,No,No,No,No,No,No,26 ORIENT AVENUE,11211,Brooklyn,301,brooklyn,34,53,18,BK90,East Williamsburg,40.71518958,-73.93921812
691602,311936,2016-08-31,27,0,OnCurb,alive,good,pin oak,Yes,No,No,No,No,No,No,No,No,136-082 41 AVENUE,11355,Flushing,407,queens,20,40,16,QN22,Flushing,40.75911009,-73.82665036
186266,505296,2015-08-29,8,0,OnCurb,alive,good,sycamore maple,Yes,No,No,No,No,No,No,No,No,770 GROTE STREET,10460,Bronx,206,bronx,15,79,33,BX06,Belmont,40.8506461,-73.88387804
528055,346919,2015-12-20,33,0,OnCurb,alive,good,london planetree,Yes,No,No,No,No,No,No,No,No,56-068 64 STREET,11378,Maspeth,405,queens,30,30,15,QN30,Maspeth,40.7232518,-73.90189056
117357,227664,2015-08-04,27,0,OnCurb,alive,good,london planetree,No,No,No,No,No,No,No,No,No,2053 61 STREET,11204,Brooklyn,312,brooklyn,44,48,22,BK88,Borough Park,40.61799168,-73.98206923
119527,325867,2015-08-05,14,0,OffsetFromCurb,alive,good,honeylocust,No,No,No,No,No,No,No,No,No,179-006 BAISLEY BOULEVARD,11434,Jamaica,412,queens,27,29,14,QN08,St. Albans,40.68870656,-73.76566317
233385,410495,2015-09-17,15,0,OnCurb,alive,good,green ash,Yes,No,No,No,No,No,No,No,No,81 HALLISTER STREET,10309,Staten Island,503,staten island,51,62,24,SI11,Charleston-Richmond Valley-Tottenville,40.52591831,-74.21818304
184149,504202,2015-08-29,3,0,OnCurb,alive,good,littleleaf linden,No,No,No,No,No,No,No,No,No,208 BUSH STREET,10457,Bronx,205,bronx,15,86,33,BX41,Mount Hope,40.85144477,-73.90342817
514665,227347,2015-12-13,13,0,OnCurb,alive,good,littleleaf linden,No,No,No,No,No,No,No,No,No,590 EASTERN PARKWAY,11225,Brooklyn,309,brooklyn,35,43,20,BK63,Crown Heights South,40.66950726,-73.94894937
336593,211997,2015-10-16,24,0,OnCurb,alive,good,london planetree,No,No,No,No,No,No,No,No,Yes,12 KANSAS PLACE,11234,Brooklyn,318,brooklyn,46,59,19,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,40.60617308,-73.90427275
430975,407327,2015-11-05,22,0,OnCurb,alive,good,pin oak,No,No,No,No,No,No,No,No,No,54 AUSTIN AVENUE,10305,Staten Island,502,staten island,50,64,23,SI14,Grasmere-Arrochar-Ft. Wadsworth,40.59496102,-74.06612176
430628,201683,2015-11-05,4,0,OnCurb,alive,good,honeylocust,No,No,No,No,No,No,No,No,No,2456 PITKIN AVENUE,11208,Brooklyn,305,brooklyn,37,54,19,BK82,East New York,40.6738285,-73.88171847
471493,343539,2015-11-19,14,0,OnCurb,alive,good,callery pear,No,No,No,No,No,No,Yes,No,No,102-034 46 AVENUE,11368,Corona,404,queens,21,39,13,QN25,Corona,40.74601679,-73.86094369
404943,403754,2015-10-30,14,0,OnCurb,alive,good,london planetree,No,No,No,No,No,No,No,No,No,182 HAMILTON AVENUE,10301,Staten Island,501,staten island,49,61,23,SI22,West New Brighton-New Brighton-St. George,40.64509356,-74.0836903
99391,501454,2015-07-28,6,0,OnCurb,alive,good,common hackberry,No,No,No,No,No,No,No,No,No,1124 BURNETT PLACE,10474,Bronx,202,bronx,17,84,34,BX27,Hunts Point,40.81502141,-73.89277838
315127,341639,2015-10-12,14,0,OnCurb,alive,good,callery pear,Yes,No,No,Yes,No,No,No,No,No,30-031 74 STREET,11370,East Elmhurst,403,queens,22,34,13,QN28,Jackson Heights,40.75951239,-73.89360267
441493,510196,2015-11-09,15,0,OnCurb,alive,good,sweetgum,No,No,No,No,No,No,No,No,No,2418 ST RAYMONDS AVENUE,10461,Bronx,210,bronx,18,82,32,BX59,Westchester-Unionport,40.83935584,-73.84928375
496358,346409,2015-12-04,11,0,OnCurb,alive,good,silver maple,No,No,Yes,No,No,No,No,No,No,64-057 60 AVENUE,11378,Maspeth,405,queens,30,30,15,QN30,Maspeth,40.71887179,-73.89828526
410954,410051,2015-11-01,0,13,OnCurb,stump,unknown,unknown,No,No,No,No,No,No,No,No,No,5 CARTERET STREET,10307,Staten Island,503,staten island,51,62,24,SI11,Charleston-Richmond Valley-Tottenville,40.50811074,-74.2482699
470245,403324,2015-11-18,14,0,OnCurb,alive,good,american elm,No,No,No,No,No,No,No,No,No,166 PARK AVENUE,10302,Staten Island,501,staten island,49,61,23,SI28,Port Richmond,40.6366643,-74.13296679
50536,507123,2015-07-06,3,0,OnCurb,alive,fair,cherry,No,No,No,No,No,No,No,No,No,480 WEST 238 STREET,10463,Bronx,208,bronx,11,81,34,BX29,Spuyten Duyvil-Kingsbridge,40.88760172,-73.90664603
421675,306917,2015-11-03,6,0,OnCurb,alive,good,norway maple,No,No,No,No,No,No,No,No,No,61-015 185 STREET,11365,Fresh Meadows,408,queens,23,25,16,QN41,Fresh Meadows-Utopia,40.73946682,-73.78899369
551369,300674,2016-03-20,16,0,OnCurb,alive,good,silver linden,Yes,No,No,Yes,No,No,No,No,No,30-060 48 STREET,11103,Astoria,401,queens,22,30,12,QN70,Astoria,40.75950694,-73.90977363
419565,201102,2015-11-03,12,0,OnCurb,alive,good,norway maple,Yes,No,No,No,No,No,Yes,No,No,624 ESSEX STREET,11208,Brooklyn,305,brooklyn,42,60,19,BK82,East New York,40.66814592,-73.88030495
242469,107382,2015-09-21,7,0,OnCurb,alive,good,callery pear,No,No,No,No,No,Yes,No,No,No,750 MADISON AVENUE,10065,New York,108,manhattan,4,73,28,MN40,Upper East Side-Carnegie Hill,40.76724399,-73.96885795
